seqnames,start
6,70166571
19,20039077
3,184314498
19,16197845
17,6579288
19,12885802
18,72866875
14,96039165
12,122730977
22,41413907
1,202161792
17,29930218
4,55547044
15,78798616
3,14124981
17,78997616
6,137156047
10,100347054
21,34888774
15,75579466
10,121608644
3,137769252
17,82717359
7,48029068
20,31995198
20,31722800
20,64048992
10,131844833
17,42798527
7,2528259
15,40754571
7,123601698
11,3797783
5,138274566
11,124792298
2,88452804
14,54349454
17,58517871
17,63460854
12,116559274
14,34874007
12,131850222
8,78805541
8,85220438
4,154416745
19,44401662
10,43322549
8,116766319
21,44012522
17,978709
13,80655097
3,171453612
2,71130010
5,145936538
8,22693284
3,37398215
5,79111741
5,1110200
8,93935957
11,128502433
6,43269592
12,21437536
19,1194463
13,45309370
11,134762467
17,63546339
21,45287909
4,6716469
17,82789313
3,50321588
8,144292537
7,74002867
17,75765220
15,43800739
3,42503126
8,64587284
12,50025658
11,44565527
3,186362570
16,28951200
6,3228131
2,237714942
12,1912779
2,161312104
2,201949800
20,63042935
2,65130395
16,4116913
13,114043458
7,1082102
2,60735886
20,34872765
1,206557511
11,4907342
13,44989487
3,128488124
18,31446340
10,112563574
2,189441765
15,78507165
10,125719496
3,108061026
7,139340955
2,28394745
7,130070077
1,45304055
13,21602244
14,31026498
17,81871539
19,11346500
2,201643971
1,114695873
1,65149214
10,22333530
7,39733173
2,144237639
10,116274519
6,26158114
17,63477292
12,2052271
10,128265714
19,4636333
5,11385623
15,80990093
19,43754996
3,50365856
19,843541
7,128715235
8,73972559
13,108666023
14,55556873
4,99563748
19,18000814
17,40089289
3,46883466
13,46797149
3,51976399
19,44451879
3,184259761
18,50340461
17,7855263
3,32817946
4,84896968
20,5950408
17,49575854
5,55233220
6,13814713
3,191328932
2,191678844
11,124869114
17,63941664
18,77131405
13,29924546
18,22933710
18,51198033
11,102453379
13,51218566
15,48222912
16,85613404
15,41783079
7,123558251
11,128507357
3,25664370
11,4637161
17,81114525
6,13925274
10,15097503
14,89417718
20,13996421
20,5911953
11,77138278
1,85276183
21,42672731
10,101061795
11,860157
17,18383330
14,95371592
2,24047674
17,81133459
12,57752381
15,58750043
15,68278011
10,96949064
8,47260154
3,149752558
12,79934742
7,19144932
3,107928355
10,99520187
15,90619644
12,38906942
7,128893534
17,21284485
3,159988804
3,54123620
2,24793312
19,8599261
3,119146203
20,35772274
14,89026818
8,78805392
19,36115710
17,67280635
19,9435186
8,10839179
2,88452601
15,65185257
3,180614266
1,228416865
17,44968907
6,26246905
19,8390281
19,1173636
2,27408959
12,69988654
8,90940552
19,19203519
14,105474425
4,54063745
14,99481353
4,17576941
3,56683741
8,124474511
3,157914251
14,36513924
4,48483552
13,21671038
3,133662014
10,34906830
1,28643193
19,19170376
14,77342670
18,12777787
11,2548244
4,48906816
17,6444771
10,7721790
8,37940162
1,27365976
2,222298314
17,60678007
19,39342155
2,176165443
2,219218584
8,144309513
13,42865152
14,92704365
12,130339293
19,46303862
3,195896921
13,27451071
2,39663414
8,43281019
8,839977
2,47150
12,14567315
2,38076655
13,21140493
11,20671245
3,49280780
11,65978821
14,23010527
12,80033512
3,109118065
17,41339283
12,67069101
12,6056517
8,58410985
3,50299396
1,998656
14,21024274
21,44723959
12,121683106
2,162318633
9,71447180
2,233060565
13,46052869
3,159840242
12,106140085
14,105398932
2,237127921
10,89414552
18,11148777
6,89819876
17,64778472
9,122905423
11,74170873
17,38918763
17,42180940
18,76491703
8,116871932
11,105610565
11,369133
2,158795507
8,125260227
11,94128907
2,96265938
2,120442344
2,42102395
8,48735274
19,50831716
11,4448664
4,18020856
8,143716707
7,97006312
10,44293629
22,36856434
5,141417719
2,172427479
10,132942175
14,60165382
2,113240340
7,157416367
8,11163663
8,116874945
9,39792078
8,33722847
10,21174556
17,7217165
11,65497210
20,37521348
7,5606490
14,23567356
7,2638614
17,1108734
22,30591562
7,37915906
8,29263236
2,127526676
11,10751396
14,23286145
1,205456020
4,8269509
18,62186683
20,49813012
13,26254622
2,85753659
6,10697200
6,26383146
13,45312168
17,6755579
6,1609885
4,90128382
17,49193194
11,60952658
6,33748326
10,131250667
5,139677209
11,107019019
2,55155050
14,88551382
4,1900450
10,101229079
14,69611309
13,50133617
22,21446543
11,119615731
20,45972339
4,6673786
18,44680012
20,16576334
10,73877103
1,46533120
6,100229269
11,75159595
16,11742218
2,3703383
9,34457502
2,130391190
11,45180190
20,61979412
14,52695940
11,95087086
14,99241384
16,56608218
20,2750530
2,64988327
14,81220052
10,119179002
5,172686675
11,47394558
6,16129871
9,113151235
8,42541093
22,38467903
20,35653906
10,52308702
14,76758361
4,13544533
20,44960541
8,121639783
14,104202435
10,79347327
6,81451607
8,9907092
11,134253474
4,74365460
2,27496677
17,20851955
6,112087849
8,120125993
10,133033960
4,83113237
11,110430404
4,154742537
6,166383690
6,99591117
12,52301784
12,75391082
11,65961672
1,118987425
8,143602464
12,57229916
1,213393586
1,6461832
1,86704426
10,73772411
1,11499925
11,43579178
1,201485298
1,92217957
1,211642755
2,27490129
17,35243776
6,56492279
14,73887210
11,72642536
10,35127038
7,130205498
1,201378351
12,55974014
7,66331405
6,41736232
20,37527523
11,2400990
22,46053550
4,182143698
5,141150641
11,134411769
13,111095590
12,112791660
15,84588253
17,81835124
17,49035779
2,579667
2,200889545
1,213507957
1,15409645
7,57652981
9,5436819
2,25168173
2,239179808
12,104172047
12,53380028
17,44960440
18,12777646
10,100508789
1,109113698
17,7326915
2,3424938
11,65262604
17,50560077
2,127107365
17,75460118
8,74322034
18,78393779
11,77190026
11,65117777
2,39779077
20,53660221
2,38377174
12,59595754
12,109573532
22,32804321
17,17757746
7,134317164
8,63085605
14,24114890
11,77046124
13,114282606
7,35254273
14,24136070
1,220887411
7,19107759
11,74493293
2,241633130
10,103473666
1,6419568
13,49792978
7,76150152
1,28530887
10,121927422
13,108218177
7,123655731
14,32939254
7,711694
1,2628383
1,145964497
7,100539119
10,131971426
9,137436169
17,81399217
1,19923815
1,52404305
10,100711840
10,30434963
16,1433191
11,94567411
7,140672927
14,70189128
10,74055866
6,27132938
14,20469335
2,191151097
1,119327716
3,11719986
1,9943402
1,206685871
10,77711208
14,55051447
2,96145794
17,6992094
7,56874631
16,2964319
12,114916127
11,101130526
17,50561233
12,81077975
5,141389915
11,19713386
1,87328533
1,212792359
11,64318548
5,114361935
1,151763650
10,99537885
7,143380497
1,247300376
1,109398579
6,41734144
17,7583814
7,129826303
7,94656017
1,220119166
11,3100230
1,64506078
9,16871187
4,158723462
2,86028094
6,48068869
11,120337071
11,27700513
1,164320961
17,76539986
11,72241312
11,10455905
3,185552770
10,78033737
1,63322753
14,58427677
10,69801455
4,963854
2,118808756
7,135748605
17,2058942
4,82285263
2,206765424
1,1387543
22,49918521
6,129312969
1,236103319
17,36546018
17,42554664
1,155920167
2,235535615
15,43131072
20,23351508
7,84194974
2,241841950
17,44325594
1,63327647
15,78872638
15,74131108
8,117520486
1,63367614
1,92487098
10,1180705
2,172427534
11,116277182
18,35267825
10,5498861
15,71227803
1,19273647
5,135930827
3,113444221
20,62550472
3,49939985
20,43513854
2,32825302
6,17102422
15,45586963
7,2721058
7,92609050
11,94769222
21,29073731
6,116011519
1,15847395
17,1684678
13,39038358
8,143334234
3,97972556
14,54488756
11,71527336
17,16440085
1,2055690
7,124032726
7,66508053
17,76726566
6,56628156
2,63063387
17,38573161
17,1999728
1,228321949
8,18387715
1,200410038
17,81264446
1,101997250
4,140642973
1,37794212
14,23376661
11,110712187
17,58284935
2,170973583
20,10434074
17,74212183
10,131311981
17,7627807
11,20163091
1,247407593
10,133087704
1,173824517
19,45071884
2,32628084
20,52105258
17,49972588
10,71319101
4,38014992
14,74881870
10,128367115
6,42564256
11,103092375
16,14285494
7,157983987
17,73624774
17,44070583
11,75562023
10,115092711
2,27250501
17,43398746
19,44777749
7,33725797
20,37385025
10,27154406
2,54970571
8,55451729
1,91886129
16,87393070
7,5898564
8,109334793
1,216600884
2,44934371
10,80131910
17,7404147
15,75723921
1,109426537
8,6711522
7,48925705
17,76141439
11,70631079
8,54330546
17,75667190
1,159929924
6,108163978
1,109250303
10,133378672
2,144520029
17,81891553
7,76167210
10,102132903
5,14581533
11,75815864
7,30284229
1,39568845
2,134124477
12,51907850
4,2009354
1,156646170
19,16530152
11,101129835
8,142781323
4,39527649
19,31350255
14,62056982
2,216081750
17,56834154
10,103276888
20,10673772
2,38666109
17,2724291
2,98377229
22,38398955
8,95025432
1,228216555
22,21032700
18,267711
9,129738150
1,173714751
11,101584092
2,70899476
12,52520625
17,37510279
1,2257328
19,30449656
16,67184275
19,21020597
1,15617565
19,35673611
4,110615814
16,2474737
4,47914564
7,139228273
1,71047811
1,175029814
1,155063678
10,24097682
2,27213042
17,42980645
19,1284765
11,101583945
2,176079025
20,3917489
17,80009281
1,151190353
6,153131819
14,60722345
18,79772391
4,8199247
11,115759813
3,188397548
6,110815437
19,48799945
19,10581089
5,181204604
22,37609176
12,75330242
6,12578920
19,58581325
1,27322509
20,46406736
22,43923377
17,19381314
1,31065756
16,2475927
4,151670936
19,3683813
22,19178943
12,47905184
1,153671039
3,183254954
10,133098907
18,14129215
1,236155245
2,161308256
3,32781693
3,187736689
10,104353689
14,36657377
14,105150651
6,88047653
22,17366525
20,62302525
16,67969337
2,240966493
11,114439329
10,75405267
6,98824683
7,75739102
14,77760684
16,88785865
5,6822953
12,21941437
17,46768596
1,27325694
21,42837186
14,34630318
1,3629143
14,72517014
6,39115229
17,48539032
1,110083918
1,22589133
17,75114459
11,777775
19,45405004
3,57556266
18,616707
17,17206364
6,43014198
21,45075692
12,109359379
3,50617527
20,47356852
19,4639365
11,62144884
1,228059434
4,110634284
6,34757511
19,36140012
1,23568876
14,35534891
22,29050648
3,140941590
1,2518583
4,5708371
3,49940158
10,126905377
2,80303576
2,218892812
3,119677618
1,3746600
3,160230493
19,55593656
3,32819658
7,159162269
1,222815524
17,47941651
2,85595857
1,3611885
12,25251028
19,11059921
14,74085152
7,920891
17,36641918
11,134762975
17,78168030
8,143291704
21,44972432
1,11100036
7,140697103
4,821481
17,3893642
10,80408323
8,67028457
3,138132934
19,4247061
17,1998390
11,10540618
10,45672948
11,1884578
6,126646202
3,57597682
1,205711147
15,60592530
11,118971940
19,815164
8,93404635
1,77978673
22,37182410
7,64570018
11,69063093
15,50113323
7,139359628
19,2307633
17,7854973
19,2841290
6,41653380
2,55419987
17,76072599
1,36322077
13,45120685
6,42048648
1,11188980
7,96322275
19,11797897
15,20541886
1,154607617
19,1356279
19,5785230
17,82583673
17,50425802
6,99568894
10,22437956
1,101309586
10,72263994
14,106396873
2,74553145
1,180631994
11,1236286
8,22706969
1,25728209
9,33264788
6,108170168
20,25059176
11,2140144
14,36580360
4,46390509
11,105610065
7,92134536
2,105236700
1,58546904
19,35282414
2,196799584
15,37095324
1,111140322
4,127880850
19,16197534
4,1624688
8,73294948
7,76201887
6,41736839
19,12551852
14,55180753
13,24764252
22,48492659
7,141975039
2,186486182
17,39404672
12,32683090
10,100714053
12,110403814
17,57750723
1,26306797
20,59006423
11,123196492
19,56143458
4,118279028
8,12755630
2,201642885
12,85036558
10,3781598
19,35529330
1,108661694
15,74725583
19,51601744
10,62805041
4,687297
20,63412230
15,25438941
19,47698969
22,21867588
12,132489222
3,9704953
3,127015249
1,167553827
1,156195463
14,100884357
17,63843061
1,28531026
10,43362830
8,123824170
1,2149271
17,44807954
15,100879278
15,78076960
14,99118330
14,36667078
11,73309517
21,42893749
10,113326344
7,128830545
4,42397841
4,6270151
20,32019370
10,1737809
2,60582082
12,54002656
17,7014736
10,97185374
10,72217063
1,3519425
18,80247724
21,36699373
7,155809209
1,12019845
20,19758778
1,201829086
2,37196872
1,235328759
6,53127073
8,63039309
7,77537899
2,233917214
17,28552341
6,166168441
1,65469971
7,87475977
4,88456931
1,159438289
10,43671605
2,120466388
16,88186416
11,8964832
1,165236077
15,44427015
10,93702592
14,22929445
21,44990540
7,94655958
2,11658179
1,10739681
1,202348599
17,72122417
4,4385970
22,46054101
1,168225754
14,54754769
4,46124356
12,48924774
14,100691822
19,19861053
4,112633560
8,27325580
17,19470861
6,13380811
8,30813230
1,202835336
3,46882623
20,63448285
14,52314466
10,44990970
4,118034261
6,26596898
22,20394155
20,21106434
1,247112042
19,54415560
14,94768489
12,95574035
11,70082836
19,44757244
19,44647453
22,43143519
6,42960607
8,22579680
6,137866735
19,41363783
14,94865129
4,174829359
5,64768786
19,1505997
1,84078414
20,36064994
11,111296764
7,63572853
8,123206333
1,3905788
11,2909935
7,20799012
11,1008880
12,40224482
2,79513182
6,121435414
19,33173352
12,48925480
20,58833675
18,63319710
12,27014144
8,100145433
7,36367106
15,43095481
8,30082821
14,91287044
19,5680868
8,87874073
6,46687722
12,57619458
14,67619836
4,2262123
18,14748199
12,112578589
21,44506284
10,60375783
14,105486963
8,125372351
3,160449730
11,14520394
17,50478686
8,66493507
13,108494969
12,110469035
12,16606009
7,157279470
7,1250217
4,27101253
11,78063821
12,6689640
15,48191751
8,90001168
1,109250232
13,50909924
14,103715592
14,56805526
19,1287885
4,85474838
10,91798214
10,125147469
21,43864463
17,81835049
7,1170106
7,146116340
6,108560916
6,35025500
14,21459573
14,23302887
13,36297949
7,124790973
11,123560164
4,4853902
16,3058783
7,10940651
11,95090587
2,219469034
16,75148346
10,59177034
10,31320976
4,105708593
10,131962047
17,339211
14,23071526
20,32207752
5,73420169
7,150721153
16,57284175
20,35614799
14,104991763
1,72283898
7,130492464
10,96222711
7,135728351
8,143944132
10,113854162
11,3797864
17,81667273
14,50396325
8,21750768
1,10253971
13,114023916
17,36601424
1,183416826
6,46081110
1,226736610
10,113854230
1,86152048
20,45416087
13,44437088
3,16513872
17,21397479
17,73312165
13,25046980
6,27252033
2,151258185
18,6413909
2,60551482
15,83207978
7,122996581
3,111071916
1,155273563
2,233469779
2,196927388
20,46021741
2,174547133
3,195584016
15,68390588
2,95159288
11,9573659
17,14212303
10,35642189
22,30670642
1,59020365
7,101718465
7,91940509
3,11846883
2,135984858
10,123154381
13,98522240
2,132669080
2,74178918
2,43058679
2,238523582
10,100519933
1,117077217
1,67134546
2,120964330
9,93949034
1,152515524
7,155824704
7,6250517
1,12244395
1,207751736
7,29000493
2,117836350
1,156242049
8,7447943
11,130121649
8,93741021
3,58009453
3,73681949
1,69568056
8,38269460
11,8268862
4,101813595
1,6186176
18,48535235
6,27831607
1,35193260
8,140589109
13,51111152
1,11099712
1,156908178
8,29263262
1,153949143
1,167937451
7,131110272
5,179622815
3,48898829
19,7903681
3,48928178
3,45226484
1,16966619
8,25000204
3,107662479
1,228158646
1,904372
14,99684726
7,102293262
4,67545644
4,67963383
6,155257820
20,35771818
4,157220297
11,126072170
11,124115414
1,183472157
10,25933725
3,178558884
1,1481867
19,9160759
21,42021918
17,80942081
8,27325413
1,43991722
2,43101286
19,51598770
12,6556204
6,160094178
7,142855395
17,75730256
10,102394848
13,21301612
1,2412297
11,117443991
16,687393
12,12725818
7,155372853
7,2156104
11,69157278
15,25056713
11,59866718
15,83285479
11,17389316
10,85199290
12,68332448
21,33491784
7,50782108
18,13642415
15,34337797
22,38756043
3,43286207
19,40799064
11,61508576
1,112719142
4,73574279
1,156768220
12,25386860
7,45076098
12,118136463
12,122174609
11,66866242
22,20437446
17,2724954
7,149226127
14,77097625
3,184261655
7,149773955
3,143120995
17,3573806
10,58268743
10,45825929
10,120979614
20,13995757
1,167554206
12,20369243
20,31724160
4,99950327
1,85048209
10,87863385
20,63771743
17,34582273
11,69641102
10,103453051
12,114697333
11,69443596
16,3263947
7,66205250
22,50266978
13,37059910
17,28250687
18,12072396
3,180036733
11,128021428
18,63237185
12,55708438
18,57436553
7,155070429
17,58352261
7,55024578
17,75525554
6,162725185
7,123748919
7,34134387
11,131540974
6,52420454
7,73578591
11,61828013
11,59142655
13,25047597
19,11554325
20,41137769
6,114343590
22,50245066
2,153873813
1,41918639
2,10449116
15,96333138
6,108261434
22,24427541
11,119094939
1,147243347
2,172103067
17,33293360
10,115092928
6,168076079
7,44309377
17,59210357
7,155884758
19,30226859
22,38084054
20,45547390
17,29180483
17,17281577
10,8047690
10,12071874
15,64096525
17,2779440
11,6199035
10,25934381
9,130171916
10,132351886
7,155457246
22,28829791
20,36064820
17,39981236
21,29024919
13,113105595
13,91175841
15,57330026
7,99929601
7,26291846
6,16761660
22,19150361
6,41779994
10,26567166
6,148747251
17,40665151
18,36829428
12,132213808
11,69892186
4,26321073
22,42858037
2,38876161
6,151390449
18,78363747
17,4711017
18,70430859
8,90645544
6,33896970
6,28386391
15,42921159
11,68343122
2,25822375
18,74292014
6,21593676
11,65354939
7,30504868
4,120067052
10,133164618
13,24680374
9,116154830
17,73644114
17,18421581
7,139036062
8,38139537
18,63949292
10,3066849
6,27092071
6,99614383
7,5190112
12,50953164
12,15789679
11,59669171
7,19107684
12,27818899
12,107319272
10,103850804
10,75297667
11,130710623
7,156503822
20,4783588
12,53295147
11,17779499
2,43158705
12,29150227
2,136423606
17,81181356
1,204190601
20,3159844
8,142343466
6,75285055
15,40953208
8,1439327
8,48570743
15,43777253
10,122460048
17,34579972
12,5494429
12,120368580
2,191151000
17,67546776
2,74513453
8,59122369
20,58147187
11,14892206
6,17988173
19,1021363
13,73059150
2,74002868
10,13001884
17,7513045
12,7748055
11,66676881
12,9064933
4,849530
12,54418216
13,110615684
12,130933398
11,101129858
6,107102726
12,130442786
7,2010321
17,78798424
6,15663217
16,28984732
10,133201300
10,104640119
6,135183272
17,8176448
10,58335234
22,20147055
6,27479667
7,151235277
12,49322864
1,13666046
18,74316387
3,13420152
1,25871869
6,162726990
1,43969886
6,3227747
11,72642390
13,44918554
7,159031510
19,38561165
1,154936305
5,148383721
22,25219452
15,43221306
10,34582792
9,76906177
10,131947683
10,25175210
9,976947
1,221759960
6,130021042
16,49856256
7,66904538
1,204516527
7,1940586
6,36024908
1,179954458
2,166091781
